,product_description,category,id
9479,office furniture available click next name precious treasure rounded triangle height adjustable office home office tablesdeskscondition used dismantled ease movement collection setup incur assembly fee,Office Furniture & Equipment / Office Furniture / Desks & Tables,0aa0cd17-a0c8-43a8-961f-94c0b89bbdd9
9480,lincat commercialgrade water heater volts connecting pipe cable selling spares working however lower cup standtray lost restaurant closure cost bargain,Office Furniture & Equipment / Restaurant & Catering Equipment,98924432-8fa2-4aad-92ca-c8bef59dcdcc
9481,office furniture available click next name precious treasure white techo office desktable mm x mmdimensions cm x cm good used condition available dismantled ease movement collection setup incur assembly fee,Office Furniture & Equipment / Office Furniture / Desks & Tables,e947c3b9-9d8c-489b-bbea-07809845829e
9482,sure slice professional gravity feed slicer made south coast systems uckfield uk model ssg flag ship model sure range top range manual gravity feed slicer ideally suited slice cooked cured meats cheese professional machine ideal food service butchers supermarket use purchased marks spencers features machine supplied complete knife removeraluminium handles knobsip water proof switchesheavy duty professional manual gravity feed sliceranodised aluminium constructionlarge size slicing capacity larger meat productsheavy duty hp motoropen design easy quick cleaning sharp edges visible screwsstainless steel deflector bayonet fixingsstainless steel screws fittingsenclosed sealed drive pulley assemblysimple knife centre plate removal without tie rodlarge distance rear knife motor housing specification mm knifecapacity rectangle x mmcapacity round mmfootprint x slice thickness mmoverall dimensions x x mmmeat table x mmrun carriage mmmotor kw hpv hz phasenet weight kg price ono plastic guard damaged see pics spares sure quoted part hence low price easily screws onoff,Office Furniture & Equipment / Restaurant & Catering Equipment,db5156ea-1441-4e14-9426-a45b88898e7d
9483,prograde office swivel chair spare call centre still tags confused less expensive elsewhere solid steel construction roller bearing castors hydraulic ram height adjust also multiposition tilt recline features deliver without extra charge newcastle area elsewhere negotiation reading still available,Office Furniture & Equipment / Office Furniture / Chairs,2f5dd90d-6ab7-4ef2-bcfa-3a11dcb0e6fb
9484,office furniture available click next name precious treasure light cinnamon single office desksdimensions cm x cm availablecondition used dismantled ease movement collection setup incur assembly fee,Office Furniture & Equipment / Office Furniture / Desks & Tables,54f060cb-51f7-4b18-adbf-76f1b4bae7ba
9498,sharpie black set unopened local collection,"Office Furniture & Equipment / Supplies, Equipment & Stationery / Desk Supplies & Equipment",8349045f-7c20-4ba6-9f25-a2e2f7f4ab2a
9499,set steelite large cm round dinner plates stacking rings heavyweight quality steelite plates aluminium spacers fit dinner plates cm diameter base cm top exrestaurant stock retirement condition plates good stacking rings good superficial surface marks regular use,Office Furniture & Equipment / Restaurant & Catering Equipment,738f413d-b4a1-44a0-b2d7-648bec843841
9500,comfortable black office chair good condition office chair posted neil office furniture chairs charlton kings february,Office Furniture & Equipment / Office Furniture / Chairs,7705c1c5-2e50-47a2-9d0a-7c330add4f02
9501,office furniture available click next name precious treasure beech officehome office lshaped tablesdesks dimensionscm cm x cm condition used available dismantled ease movement collection setup incur assembly fee,Office Furniture & Equipment / Office Furniture / Desks & Tables,5f1146f1-cf2d-4a7c-af3e-171cf82fde07
9502,commercial restaurant exstock due retirement luminarc arcoroc ml stamped wine glasses unused stock new still boxed,Office Furniture & Equipment / Restaurant & Catering Equipment,85c109e4-5743-4e19-be11-33fa99333953
9503,professional office swivel chair roller castors premium build quality ex utility wise call centre cost multiposition height tilt recline features deliver extra newcastle area inspect collect vehicle reading available also available,Office Furniture & Equipment / Office Furniture / Chairs,bf7874c7-7ee5-4ab4-baf7-e5ce901f54c3
9504,nest tables birch veneer used excellent condition newproduct detailsthe clean design smooth surface gives svalsta nest tables modern look irregular shape adds character tablescan used individually pushed together save space,Office Furniture & Equipment / Office Furniture / Desks & Tables,ddabfd28-3e88-4503-94ad-f0453adf4899
9505,red swivel chair fully adjustable height tilt recline modes hydraulic stem modern professional build quality still instruction tags confused cheaper model available elsewhere call centre grade built last deliver newcastle areaor inspect collect price stated chair however available neededcost plus delivery originally supplied bargain,Office Furniture & Equipment / Office Furniture / Chairs,1477e610-9551-4483-9543-10393dc02ccd
9514,complete epos package including hardware software discounted gumtree package includes everything need get set running salon business receive brand new touchscreen monitor dell optiplex sff base unit refurbished brand new thermal receipt printer brand new v steel cash drawer envytech salon epos software free menu programming free remote setup free training free delivery months warranty full epos system available buy purchased month support package per month months system belong nothing pay call us visit website envytech salons stock control booking system promotions customer accounts employee schedules staff reminders online booking back office reporting optional extras touchscreen monitor upgrade brand new one upgrade integrated card terminal free choose envytech envytech started believe modern day epos systems integral part running efficient business recognise many business owners put high prices charged companies work biggest players epos payments market save cost wont sacrifice features functionality whether pub restaurant convenience store barber shop even dry cleaners envytech something starting benefits best value epos market simple easy use software free setup training included full warranty support provided get started envytech call us visit website envytech prices exclude vat,Office Furniture & Equipment / Retail & Shop Fittings / Cash Registers & Supplies,3dc9a85d-a167-45b4-a623-a2c79d30292f
9515,complete hospitality system half price usually brand new model free training free setup free menu programming free card terminal offerget full one epos system today usually half price offer available exclusively gumtree customers includes top range hardware star rated software well free setup training sign month support agreement us per month months free cancel without additional charges penalties whats box one touchscreen terminal thermal receipt printer heavy duty steel cash drawer x box till rolls xe hospitality software set free integrated card terminaleven using different payment provider could still benefit free integrated card terminal provided partners xepay saving money helping cut costly frustrating key errors information call us one team advise star rated supportyou dont expert use systems packages come free training free remote setup free menu programming well months warranty months support breakdown cover included features table plan bar tabs create table plan different areas floors business set bar tabs customers pay leave park sales place order hold whilst serve another customer retrieving order process transaction unlimited number holds product database add unlimited number products database images descriptions taxes set favourite departments screen quick access split billing split single bill multiple customers take payments separately customer loyalty grow repeat business offering loyalty schemes customers whether point based items purchased stamps repeat purchases certain items intelligent stock management measure every single gram millilitre food drink used business intelligent stock management system youre never caught stock theft prevention set user permissions produce shift reports check cash draw balances deploy stock management functions minimise loss theft multiple menus multiple menus set system different prices options eat take happy hour drinks prices tablet integration take orders payments move bespoke waiter tablet solution saving time making business look modern professional technical spec true flat point capacitive touchscreen intel baytrail quad core processor sandisk msata solid state drive super fast ddr ram integrated line vfd customer display built wifi connectivity silent fanless operation mepubs nightclubs bars restaurants cafes sandwich shops coffee shops hotels choose xepos uks fastest growing provider customers reputable uk support team reliable systems trust customers sayxepos consistently rated stars across major review sites see customers say us recommend check trustpilot profile questionscall sales team visit website information book free demonstration software,Office Furniture & Equipment / Retail & Shop Fittings / Cash Registers & Supplies,8ff76c1a-9f02-4336-9a5b-bb608392e73e
