,label,category,image_name,image_array
12056,clothes_footwear_accessories,9,99f2b3cf-5694-4778-8871-c90c35574604,[0. 0. 0. ... 0. 0. 0.]
12057,diy_tools_materials,3,92de12be-6761-4079-89c2-2730085a4aa5,[0.01568628 0.01176471 0.         ... 0.         0.         0.        ]
12058,music_films_books_games,7,8534cadb-254b-4d3b-8b44-63d128f52fd0,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
12059,appliances,5,7f3a2105-eeb3-4235-8d73-eb2937e724f0,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
12060,video_games_consoles,10,ec5b6920-9fa5-4de4-aa16-4b3f34cbe619,[0.00392157 0.         0.         ... 0.         0.00784314 0.01568628]
12061,music_films_books_games,7,c7cc8f96-2bb7-4f38-9269-3edd0f50a06c,[0.12156863 0.10588235 0.14117648 ... 0.58431375 0.5882353  0.5764706 ]
12062,office_furniture_equipment,2,7ae08de1-b746-4b00-b2e4-d45d3af1f5de,[0.01568628 0.01176471 0.         ... 0.00784314 0.00784314 0.00784314]
12063,office_furniture_equipment,2,cd193695-01a9-4a73-bcee-b177708f3ae1,[1.         1.         1.         ... 0.99215686 0.98039216 0.9843137 ]
12064,phones_mobile_phones_telecoms,12,b5332551-fac9-4955-be7c-0c797903c35b,[0. 0. 0. ... 0. 0. 0.]
12065,sports_leisure_travel,0,e4551ecf-8d31-4948-945b-5ac382cce3bb,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12066,video_games_consoles,10,6196cfc0-d1de-40cc-b4a5-e0f51598a342,[0.00392157 0.         0.         ... 0.00784314 0.00784314 0.        ]
12067,baby_kids_stuff,6,2db5b96f-a73a-42c1-a9ed-2b39329dee7d,[0. 0. 0. ... 0. 0. 0.]
12068,home_garden,1,a149e8bb-2c7c-4bc0-a987-b31345bcc183,[0.01176471 0.00392157 0.         ... 0.01960784 0.01568628 0.01568628]
12069,other_goods,8,a07605f4-514c-4a93-943c-83ec7c373a29,[0.00392157 0.00392157 0.00392157 ... 0.         0.00784314 0.00784314]
12070,other_goods,8,cb69166a-5712-41ea-9652-e72088fc6ec5,[0. 0. 0. ... 0. 0. 0.]
12071,clothes_footwear_accessories,9,6d4a48db-17d3-47ee-a671-dee41d6c5c41,[0.00392157 0.         0.         ... 0.         0.         0.00784314]
12072,computers_software,11,172d2a59-2b20-48d1-9bd4-9bd7e993a110,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12073,appliances,5,be53755e-0d7a-4cca-92a2-1b2b0d8c685c,[0.02352941 0.01568628 0.00392157 ... 0.         0.         0.        ]
12074,phones_mobile_phones_telecoms,12,10d3276c-9c3f-4994-a883-b786eda38938,[0. 0. 0. ... 0. 0. 0.]
12075,baby_kids_stuff,6,194d29fb-ebf8-4fab-810e-fca774367f9a,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12076,office_furniture_equipment,2,fee0847b-d4d2-42ac-a722-6d97ef571b9c,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
12077,clothes_footwear_accessories,9,ccb3744c-7c61-4f7c-b3d0-ac17b9823b13,[0. 0. 0. ... 0. 0. 0.]
12078,other_goods,8,fe096c8a-2c2c-4a80-af11-995cc1386609,[0.         0.         0.00392157 ... 0.00784314 0.00784314 0.        ]
12079,diy_tools_materials,3,133bf25c-955b-426c-86fb-223525cb6c8e,[0. 0. 0. ... 0. 0. 0.]
12080,home_garden,1,3740f0f3-03ad-45eb-bba5-8b3382dc0490,[0.         0.         0.         ... 0.         0.         0.01568628]
12081,office_furniture_equipment,2,64141065-3ccd-47a9-a519-830d1c0ec003,[0. 0. 0. ... 0. 0. 0.]
12082,computers_software,11,cd120adc-9280-4d66-8e64-1a27ce70df5b,[0.04313726 0.02745098 0.         ... 0.         0.00784314 0.00784314]
12083,video_games_consoles,10,447499a8-17b2-4021-a041-42823c3d2190,[0.         0.         0.00392157 ... 0.00784314 0.01568628 0.01568628]
12084,video_games_consoles,10,d30ca544-9b48-4590-8540-f795024cf03d,[0.01176471 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00784314]
12085,home_garden,1,bd27d42a-8344-47e0-ad47-86e3655a2abe,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
12086,health_beauty,4,3400ae17-e1d3-44f0-8883-c0a9fbd60dc5,[0. 0. 0. ... 0. 0. 0.]
12087,home_garden,1,ff68381e-4c8f-4de0-85a8-206e86aaf656,[0. 0. 0. ... 0. 0. 0.]
12088,health_beauty,4,5b2ea845-3f97-423b-b8be-faa54d8a58d6,[0. 0. 0. ... 0. 0. 0.]
12089,phones_mobile_phones_telecoms,12,70680997-2520-40ed-abab-7c0d825d97c5,[0. 0. 0. ... 0. 0. 0.]
12090,video_games_consoles,10,638273c0-765c-4741-aa25-3c2f2f4a4500,[0. 0. 0. ... 0. 0. 0.]
12091,health_beauty,4,6b8817a7-74b0-4743-8da9-21c3e8e8ac64,[0. 0. 0. ... 0. 0. 0.]
12092,music_films_books_games,7,e9716a6b-bb41-41c0-8323-5b1f99db60aa,[0.01568628 0.01176471 0.01176471 ... 0.         0.         0.        ]
12093,computers_software,11,4feac0d5-1310-4cd7-92c8-91b968da33de,[0.00392157 0.00392157 0.00392157 ... 0.         0.00784314 0.00784314]
12094,home_garden,1,7abb3b1c-b21f-4b6a-84db-e079778b16e9,[0.01176471 0.01176471 0.01176471 ... 0.         0.00784314 0.00784314]
12095,diy_tools_materials,3,50c3ee98-741b-4267-9ce0-beabaaa91cce,[0.         0.         0.         ... 0.         0.         0.00392157]
12096,video_games_consoles,10,b260e3de-c730-4a6d-91ad-3659739b6991,[0.01176471 0.01176471 0.00392157 ... 0.00784314 0.00784314 0.        ]
12097,home_garden,1,2b8f4ad7-b602-4871-aa5c-99172c50a10b,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12098,office_furniture_equipment,2,47f557ef-e432-4275-9a6a-4917ea47810f,[0.         0.00392157 0.02352941 ... 0.         0.         0.        ]
12099,computers_software,11,5ed3b582-b74f-4222-9718-e212280b28bf,[0.00392157 0.00784314 0.00392157 ... 0.         0.         0.        ]
12100,computers_software,11,e42b932d-08b4-44ee-8f52-6fa891a48e23,[0.00392157 0.00392157 0.00392157 ... 0.01568628 0.00784314 0.        ]
12101,health_beauty,4,8dba457f-edab-4e37-890c-9c9dd19b2c79,[0.         0.         0.         ... 0.01568628 0.02745098 0.02745098]
12102,home_garden,1,9092add5-c7e3-4e45-9d9e-50295a29e479,[0. 0. 0. ... 0. 0. 0.]
12103,clothes_footwear_accessories,9,cc338e49-f315-4ed6-a8c4-4f69afd36093,[0.01568628 0.01176471 0.00392157 ... 0.         0.         0.        ]
12104,phones_mobile_phones_telecoms,12,00db6327-25a9-4b81-a4f1-41657d6deec6,[0. 0. 0. ... 0. 0. 0.]
12105,appliances,5,b9b73a42-d247-4ff2-bf8e-01e6a6960ff9,[0.99215686 1.         1.         ... 0.99607843 1.         1.        ]
12106,music_films_books_games,7,ef2dc590-8cae-4bea-994d-b72c7633d9e8,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
12107,home_garden,1,a3951e9c-f701-421c-9972-95beb42a05b2,[0.         0.         0.00392157 ... 0.00784314 0.03529412 0.04313726]
12108,home_garden,1,c5c6ae84-9c13-4335-9279-6954013e00f1,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
12109,video_games_consoles,10,25001e7d-a921-4733-b7d3-7b0c549a22a2,[0. 0. 0. ... 0. 0. 0.]
12110,sports_leisure_travel,0,1322fb99-7efb-4e63-8813-c9ad69f5202e,[0.8901961  0.92941177 0.972549   ... 0.41568628 0.42745098 0.45490196]
12111,phones_mobile_phones_telecoms,12,b2d30bd6-92b2-4cb1-b48c-e4ed8a9c7ad0,[0.18431373 0.43529412 0.4        ... 0.14901961 0.23137255 0.05882353]
12112,clothes_footwear_accessories,9,a1471d67-f43e-46a4-944c-1bf13036a1a4,[0. 0. 0. ... 0. 0. 0.]
12113,baby_kids_stuff,6,28500512-ae37-4cd7-9f32-d82fe393274f,[0.         0.         0.01176471 ... 0.00784314 0.01568628 0.01568628]
12114,video_games_consoles,10,72540b3c-7f51-4c7c-8307-779b74d066ad,[0.01176471 0.01176471 0.00392157 ... 0.00784314 0.00784314 0.00784314]
12115,office_furniture_equipment,2,f45aafce-00bf-4c5b-92bc-d36cd4bb4eb8,[0.01176471 0.01176471 0.01176471 ... 0.02745098 0.03529412 0.03529412]
12116,home_garden,1,a864ee52-d91e-46e7-94d1-2418e9bb2877,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
12117,phones_mobile_phones_telecoms,12,1ab236f4-600f-4984-80fa-0ea92a5cc60c,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
12118,music_films_books_games,7,85291169-47bf-4f52-968f-f9fd4e1f6821,[0.00392157 0.         0.         ... 0.         0.         0.        ]
12119,home_garden,1,79eeb4b9-78a6-4e79-ac21-190a8e9f7845,[0. 0. 0. ... 0. 0. 0.]
12120,other_goods,8,5219eb80-b8fa-4b63-a790-5f3040b26dc2,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
12121,home_garden,1,29051c9f-7967-43d9-9ff9-ff3d1b03481c,[0.00392157 0.00392157 0.00392157 ... 0.         0.00784314 0.00784314]
12122,computers_software,11,2fe4e760-60bd-466d-b4d3-922a7639aad0,[0.         0.         0.07058824 ... 0.         0.00392157 0.        ]
12123,home_garden,1,c6630685-9508-44a2-aa97-8106aedbf0aa,[0. 0. 0. ... 0. 0. 0.]
12124,diy_tools_materials,3,400fd56e-135d-4d5a-8103-d61799629cf7,[0.00392157 0.         0.         ... 0.         0.         0.        ]
12125,office_furniture_equipment,2,5345e38d-6b75-4fd8-98ca-a2e753abbee0,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12126,sports_leisure_travel,0,356f7118-e4f7-455a-baea-415f3c35da9a,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
12127,sports_leisure_travel,0,ec70a094-5063-4ec9-b0d9-2e74bb9835dc,[0. 0. 0. ... 0. 0. 0.]
12128,other_goods,8,b0a2be32-c171-41be-90fa-f10f85cdadf8,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12129,computers_software,11,ac2838aa-1933-4c22-8a73-e562fbf42bfb,[0. 0. 0. ... 0. 0. 0.]
12130,baby_kids_stuff,6,2e8f15b1-28bb-4eb5-8953-b2a9c6d54ea2,[0.01568628 0.01568628 0.01568628 ... 0.00784314 0.00784314 0.00784314]
12131,home_garden,1,4529695e-72d9-4ca5-876b-a6e630fb8cc0,[1. 1. 1. ... 1. 1. 1.]
12132,sports_leisure_travel,0,83617db0-ff58-46df-ae88-969b142fe0f3,[0. 0. 0. ... 0. 0. 0.]
12133,health_beauty,4,ef8ba88e-5560-4ef0-a84a-b0468b79cb50,[0.01176471 0.01176471 0.00392157 ... 0.01568628 0.         0.        ]
12134,phones_mobile_phones_telecoms,12,3618de2d-9629-48c1-8808-beee9bcaaed0,[0. 0. 0. ... 0. 0. 0.]
12135,office_furniture_equipment,2,f7b2b903-81af-42db-9a16-df36d98f785e,[0. 0. 0. ... 0. 0. 0.]
12136,baby_kids_stuff,6,7f5742b5-112c-48eb-bb5e-c421eac7aaa8,[0.02745098 0.01568628 0.00392157 ... 0.00784314 0.01568628 0.01568628]
12137,sports_leisure_travel,0,40b08f4f-c2ad-41fc-998f-9512b81b2249,[0.01176471 0.00392157 0.00392157 ... 0.00784314 0.         0.        ]
12138,appliances,5,28a6f208-9f3c-4f34-b502-4ddf3bbc0c93,[0. 0. 0. ... 0. 0. 0.]
12139,video_games_consoles,10,2b566f3b-08a7-4df1-8df1-4ec89f38f1df,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
12140,video_games_consoles,10,1fefb123-aea9-43f5-bb81-9169137a6795,[0. 0. 0. ... 0. 0. 0.]
12141,computers_software,11,c31f0bd7-346b-420e-898b-bbf8ae6cd8e8,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12142,baby_kids_stuff,6,8051d387-1252-41e6-beaf-1a2ca6e7cc0a,[0. 0. 0. ... 0. 0. 0.]
12143,computers_software,11,803f895a-9d86-4f11-8583-38bf1d6a8590,[0. 0. 0. ... 0. 0. 0.]
12144,clothes_footwear_accessories,9,5e319e6b-8c7f-4b83-90e7-a4138484cb78,[0. 0. 0. ... 0. 0. 0.]
12145,video_games_consoles,10,b69e9307-b1ce-42c6-85d3-32976ec42648,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
12146,sports_leisure_travel,0,38a4a235-1eb0-4027-9501-707d28d3d80c,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12147,office_furniture_equipment,2,76eca054-e4da-4cea-bcdd-07b248e46706,[0. 0. 0. ... 0. 0. 0.]
12148,health_beauty,4,e8e0bdbf-05e5-4909-9f96-24b655322222,[0.01960784 0.01960784 0.03137255 ... 0.         0.01568628 0.00784314]
12149,appliances,5,71c7d18a-0595-49cd-acab-9633c615f2a6,[0.00392157 0.00392157 0.         ... 0.01568628 0.01960784 0.02745098]
12150,computers_software,11,5623e25c-5e3c-44b4-8d6a-d4d1eb7be2db,[0. 0. 0. ... 0. 0. 0.]
12151,phones_mobile_phones_telecoms,12,abb20eb2-1d7c-4ee4-9066-3eb53c89481c,[0.01176471 0.01176471 0.00392157 ... 0.00784314 0.00784314 0.        ]
12152,video_games_consoles,10,b7c5d28a-b6c0-4d2a-8f81-22900061a09b,[0. 0. 0. ... 0. 0. 0.]
12153,health_beauty,4,a69f4af3-6844-4c66-b155-40ee19a77678,[0.01568628 0.01568628 0.01568628 ... 0.         0.         0.        ]
12154,clothes_footwear_accessories,9,1453f618-d553-4274-b0c9-b0f41c9240bf,[0.99607843 0.99215686 0.99607843 ... 0.99215686 0.972549   0.98039216]
12155,baby_kids_stuff,6,ccd30c47-0a83-4527-91e6-e7ecd82ac752,[0.01176471 0.         0.01568628 ... 0.         0.00392157 0.        ]
12156,other_goods,8,afd4abf9-c224-40ac-b897-1c485a826fb2,[0. 0. 0. ... 0. 0. 0.]
12157,health_beauty,4,c6d64616-3d2a-4898-af31-2d49f5a923a5,[0.00392157 0.00392157 0.00392157 ... 0.         0.00784314 0.00784314]
12158,health_beauty,4,5967987d-89dc-4d37-a1d0-60574e4118b0,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12159,other_goods,8,91905f02-8ff5-41c1-ac84-6c7d4e5fdd92,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
12160,music_films_books_games,7,715c2ecc-c274-4802-bc0b-98b6dce03127,[0. 0. 0. ... 0. 0. 0.]
12161,office_furniture_equipment,2,951ac263-f49c-4bb4-8f8e-17f1f0374fc9,[0. 0. 0. ... 0. 0. 0.]
12162,music_films_books_games,7,6d01bc01-9702-4761-9ec0-02ff2c205a94,[0. 0. 0. ... 0. 0. 0.]
12163,computers_software,11,74c08123-97c2-466e-ba4a-13e42c29c29f,[0. 0. 0. ... 0. 0. 0.]
12164,appliances,5,340b8e28-b110-417e-81bc-a0304d56b621,[0. 0. 0. ... 0. 0. 0.]
12165,computers_software,11,81a16e71-d8eb-4e9e-bd92-5fd96bd4aedf,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
12166,computers_software,11,ce946212-c5d5-418f-9a2a-ac3e66fe7af8,[0.         0.         0.00392157 ... 0.         0.         0.        ]
12167,home_garden,1,c3ba86be-fbf0-498e-b08f-075fdc512e90,[0.01568628 0.01568628 0.01568628 ... 0.01568628 0.01568628 0.01568628]
12168,appliances,5,5f9395a2-748b-42da-83ca-b7f0641a5705,[0.01176471 0.00392157 0.00392157 ... 0.         0.         0.        ]
12169,clothes_footwear_accessories,9,790a75a5-dd82-4aa0-a9ac-bd916dba6811,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
12170,diy_tools_materials,3,622fe4f5-e37f-453d-95f3-47bf64b148e8,[0. 0. 0. ... 0. 0. 0.]
12171,other_goods,8,e27a5b7d-80c7-4e52-969c-6c4b0ee7e4c9,[0.01176471 0.00392157 0.         ... 0.         0.         0.00784314]
12172,appliances,5,7a0afc30-1379-4b48-aa0d-c1ea912fb826,[0. 0. 0. ... 0. 0. 0.]
12173,home_garden,1,f4dc55a3-45a7-4e1e-a69b-2bd50e419021,[0. 0. 0. ... 0. 0. 0.]
12174,appliances,5,87cadde2-217a-488f-8226-901da6f3255b,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
12175,computers_software,11,2680566b-4d31-449d-ba66-50945538e862,[0.99607843 1.         1.         ... 1.         1.         0.99607843]
12176,health_beauty,4,d4a7439c-0e4e-445f-9415-060a1953a31d,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
12177,phones_mobile_phones_telecoms,12,061dd821-79b0-41ab-984b-13676d9ea493,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
12178,health_beauty,4,970ba3c2-a7cf-458a-a4d2-77229b391f44,[0. 0. 0. ... 0. 0. 0.]
12179,computers_software,11,1a46923c-0f0f-4591-9ee9-c60d840685fb,[0.01176471 0.01176471 0.00392157 ... 0.         0.00784314 0.01568628]
12180,home_garden,1,ddb880b9-fe69-42b5-b7bd-d4e52208eff7,[0. 0. 0. ... 0. 0. 0.]
12181,clothes_footwear_accessories,9,7bf99cbb-783b-422d-931a-68332a0a2b28,[0. 0. 0. ... 0. 0. 0.]
12182,phones_mobile_phones_telecoms,12,0ca254a9-88d2-4188-b560-4e222bf3aef8,[0. 0. 0. ... 0. 0. 0.]
12183,music_films_books_games,7,fc7223c9-e0a1-4421-af2c-8e3f63cd8bcf,[0. 0. 0. ... 0. 0. 0.]
12184,video_games_consoles,10,4d9d8325-d24c-44de-9cb7-0517cd7c228f,[0.00392157 0.00392157 0.00392157 ... 0.01568628 0.01960784 0.01960784]
12185,music_films_books_games,7,05a79526-3609-4531-b278-c16215165d8f,[0.01176471 0.00392157 0.00392157 ... 0.         0.         0.        ]
12186,clothes_footwear_accessories,9,45eaeda1-1ac6-4869-9a25-4b526dc549e1,[0. 0. 0. ... 0. 0. 0.]
12187,office_furniture_equipment,2,5cb41a9d-d226-4866-9e53-8ca33d2ebc19,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
12188,clothes_footwear_accessories,9,9f8a3ba8-da8d-4cb1-8cac-503dced9dd78,[0.01568628 0.01568628 0.02352941 ... 0.         0.         0.        ]
12189,other_goods,8,e82bf458-7a30-4b47-8c7c-38e9a6dbdd7d,[0.         0.         0.         ... 0.01568628 0.02745098 0.02745098]
12190,home_garden,1,b3be5f30-4d70-470f-a8fd-3c41e7b40a09,[0.6745098  0.6627451  0.65882355 ... 0.81960785 0.8039216  0.7921569 ]
12191,computers_software,11,20c6cc2c-78a3-4c3d-b551-e6cdaa907519,[0. 0. 0. ... 0. 0. 0.]
12192,home_garden,1,15388c66-15d6-43d6-a71d-48e3ded20dac,[0. 0. 0. ... 0. 0. 0.]
12193,diy_tools_materials,3,ccbc9143-9d27-44e3-b4b7-348af0e8d857,[0.         0.         0.         ... 0.01960784 0.01960784 0.01960784]
12194,sports_leisure_travel,0,d83eab16-21c2-422d-8e26-be0b9c97944f,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
12195,diy_tools_materials,3,066b1936-c19e-4ecd-bb65-9f817c1be0d9,[0.00392157 0.         0.         ... 0.00784314 0.         0.        ]
12196,diy_tools_materials,3,dbb78dcc-6714-4ec0-b2ff-85deacdba638,[0. 0. 0. ... 0. 0. 0.]
12197,appliances,5,dcdd59b3-d138-4717-b489-ef4f65585d51,[0. 0. 0. ... 0. 0. 0.]
12198,diy_tools_materials,3,dab8714b-e303-42bc-8d10-f3bdd2bed106,[0.01176471 0.         0.         ... 0.         0.         0.        ]
12199,diy_tools_materials,3,b5e84c44-9374-42c5-b522-87c10724cdd6,[0. 0. 0. ... 0. 0. 0.]
12200,baby_kids_stuff,6,64f44084-963c-4f41-976e-ff94ab75158a,[0.01176471 0.00392157 0.         ... 0.00784314 0.         0.        ]
12201,music_films_books_games,7,30474051-39e0-402c-9460-aea0fbd73032,[0. 0. 0. ... 0. 0. 0.]
12202,home_garden,1,22decd97-ff97-420d-a9bf-375bf7435419,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
12203,computers_software,11,68ac9aa6-1fd2-414b-8c8e-da17452f2fad,[0. 0. 0. ... 0. 0. 0.]
12204,other_goods,8,96cfa6f0-fc5a-48e1-8859-9168d73971fa,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
12205,video_games_consoles,10,d045c504-998c-44a8-9d96-786a523eee63,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
12206,appliances,5,64413912-1823-4fae-b82d-7cb93b07ac14,[0.00392157 0.         0.         ... 0.         0.         0.        ]
12207,clothes_footwear_accessories,9,5280ee75-0476-4d40-a612-d5d3569c335e,[0. 0. 0. ... 0. 0. 0.]
12208,computers_software,11,008f149b-0fd3-41ac-a5b3-39ae51b0983e,[0.         0.         0.         ... 0.00784314 0.         0.        ]
12209,home_garden,1,6e6043e4-b617-4c7f-b227-58b43fdca6af,[0. 0. 0. ... 0. 0. 0.]
12210,music_films_books_games,7,2f12a18e-9827-4624-8166-221e7a487322,[0. 0. 0. ... 0. 0. 0.]
12211,health_beauty,4,8b168f87-a840-4553-b971-355c9645b657,[0. 0. 0. ... 0. 0. 0.]
12212,health_beauty,4,dbf714b4-6124-4cf4-87b8-4b32dc4c2be9,[0. 0. 0. ... 0. 0. 0.]
12213,music_films_books_games,7,49c8b723-96bf-45a5-98b9-69ff07d98359,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
12214,home_garden,1,a14aade4-16a3-4d2f-85b4-a21c36826b08,[0. 0. 0. ... 0. 0. 0.]
12215,phones_mobile_phones_telecoms,12,adec4daa-5fe2-4d6c-bf2f-35e72bb1d1af,[0. 0. 0. ... 0. 0. 0.]
12216,phones_mobile_phones_telecoms,12,fbf3a3d4-13f5-4e11-9e13-692113a0c1d8,[0.         0.         0.         ... 0.01960784 0.00784314 0.        ]
12217,sports_leisure_travel,0,88900554-88af-4141-9181-13d270007d70,[0.01568628 0.01176471 0.01176471 ... 0.         0.         0.        ]
12218,home_garden,1,af21567e-4a7b-4286-b4f2-ad33f670171c,[0.         0.         0.         ... 0.         0.         0.00392157]
12219,home_garden,1,be6525ed-bba8-412e-8fa3-ee3bf780f7bf,[0. 0. 0. ... 0. 0. 0.]
12220,diy_tools_materials,3,cd061fe1-05bc-4d83-9777-2f3bf276d86f,[0. 0. 0. ... 0. 0. 0.]
12221,home_garden,1,17446977-c3f5-40f9-b480-65bab854eea4,[0.         0.         0.         ... 0.02745098 0.03529412 0.03529412]
12222,health_beauty,4,f061d5b8-0551-4885-8305-d44f69093f6e,[0. 0. 0. ... 0. 0. 0.]
12223,phones_mobile_phones_telecoms,12,0232cefc-e1f5-4c15-ada9-66cb66bc36f2,[0. 0. 0. ... 0. 0. 0.]
12224,health_beauty,4,08985dcb-c4eb-4ece-995f-e8c7c2ca8874,[0. 0. 0. ... 0. 0. 0.]
12225,health_beauty,4,44df6ab6-1091-4a7e-8099-f5a6153cf819,[0.         0.         0.00392157 ... 0.         0.         0.        ]
12226,music_films_books_games,7,6d274ef0-f206-41c7-8248-8fdc09f2fe62,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
12227,health_beauty,4,352c55c0-f7b3-4dc1-8d1e-d81243555839,[0.00392157 0.00392157 0.00392157 ... 0.01568628 0.01568628 0.01568628]
12228,home_garden,1,46895fbd-4d25-4e38-adf1-a077cf370cad,[0.         0.         0.00392157 ... 0.02745098 0.02745098 0.03137255]
12229,computers_software,11,b272c12d-1e56-41c2-9683-5d83ed1e7166,[0.00392157 0.00392157 0.00784314 ... 0.         0.         0.        ]
12230,health_beauty,4,88c64087-6146-44a0-ad80-6307dbbb8203,[0. 0. 0. ... 0. 0. 0.]
12231,baby_kids_stuff,6,0ce329d4-e609-4008-9008-7387d529da71,[0.04313726 0.03921569 0.02745098 ... 0.         0.         0.        ]
12232,home_garden,1,e6f7564f-da29-476c-b48d-195a90ed3e39,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
12233,diy_tools_materials,3,2503eb71-e622-4137-baa9-1d235e976afc,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
12234,computers_software,11,dd25e69b-b00e-4115-82bd-abab5ce511da,[0. 0. 0. ... 0. 0. 0.]
